"Artikul","price","balance"
"4-300315-48-070-5009",343.48979999999995,100
"4-300315-48-080-3003",352,100
"4-300315-48-080-6002",352,100
"4-300315-55-019-6002",726,100
"4-300315-55-025-6002",661.002,100
"4-300315-63-090",520,100
"06352-15",157.6204,100
"64053-060",5215,100
"4-304030-04",4043,100
"4-304030-06",3708,100
"4-304030-08",3914,100
"4-304030-10",3348,100
"4-304050-04",4430,100
"4-304110-01",1665,100
"4-304110-08",4443,100
"27331-0",293,100
"27331-2",467,100
SV-54207-SM,71.17599999999999,100
SV-54231-GM,47.97,100
"35782-150",205.6232,100
"40511",448.26939999999996,100
"40506-080",146.6898,100
"40509-6",135.11960000000002,100
"3437-60",727.9795999999999,100
"40542-110",156.4642,100
"38634",731,100
"4202-53/113C",762,100
"4230-53846",271,100
"4250-55210T",30,100
"40323",242,100
"49050-25-B",71.668,100
"20299-3",23,100
"31540_z01",204,100
"2509-03-10_z02",40.262,100
"3720-10_z01",642.3306,100
ЗАВД-1500,7043,100
ЗНПГ-550-С,4075,100
"29850-50",886.6987999999999,100
"29850-53",930.3966,100
"29850-120",1908.7632,100
"29860-14",194.9714,100
"29860-16",216.8982,100
"250034-1",225.67219999999998,0
"29860-25",315,100
"35113-17",58.548,100
"35113-30",91.10199999999999,100
"8-427663",62,100
"4-39481-12",371,100
"3305-40_z01",1310.7208,100
"3305-60_z01",1586.6098000000002,100
"0331-10_z01",83.31199999999998,100
"4-301196-06-037",16.564,100
"4-301206-06-052",22.386,100
"4-301285",303.7772,100
"4-301475-10-135",1129.4516,100
"4-301475-10-160",1515,100
"4-301476-10-135",65.5262,100
"06567-S-1.4",307.3114,100
"4-301176-12-071",10.086,100
"4-301206-06-037",23.697999999999997,100
"4-301255",113,100
"4-301455-10-100",759.443,0
"4-301455-10-135",947.5427999999999,0
"4-301505-10-200",1112.4694,100
"4-301525-10-200",2322.4204,100
"44211",27.478199999999998,100
SV-49011-40-B,151,100
SV-49013-10-B,500.7493999999999,100
SV-49013-32-B,500.7493999999999,100
"3120-48-18",58.138000000000005,100
"3120-48-20",62.402,100
"40652-2.0_z02",1098,100
"38141-25",1947,100
"38155-18",2282,100
"11612-56",533,100
"27905-20",118,100
"4-300315-48-060-5009",386.31020000000007,100
"4-300315-48-060-6002",386.31020000000007,100
"4-300315-48-060-6005",386.31020000000007,100
"4-300315-48-060-8017",386.31020000000007,100
"4-300315-48-070-3003",333.904,100
"4-300315-55-019-5005",693.1295999999999,100
"4-300315-63-025",708,100
"4-300315-63-038",618,100
U561-108-003-C,425.2438,100
"25254-15-075",52,100
"25262-2-100",118.81800000000001,100
"4-303476-05-040",24.6902,100
"4-303476-06-050",27.4208,100
"4-303806-04",21.721799999999998,100
SV-55341-05,63,0
"51402-20-1/2",135.95600000000002,100
"155951-3",89.954,100
"37601-125-6",133.31560000000002,100
"37605-125-3R",141.6468,100
"37611-25-3",23.1404,100
"37611-50-1",26.4942,100
"27452-30",51,100
"159474-1.4_z01",31.897999999999996,100
"159489-H5_z01",109.96199999999999,100
"01817-12",120.9992,100
ЗНЛ-500,4091,100
"250033-6",245.303,0
"301010-06-040",161.376,100
"56225-4",409.45059999999995,100
"4-304315-08",833,100
"4-304325-06",827,100
"4-304325-16",738,100
"4-304326-06",26.8468,100
"4-304326-08",26.8468,100
"4-304355-14",702,100
"4-304365-14",697,100
"4-304376-08",58.711999999999996,100
"4-304376-10",83.558,100
"4-304415-13",717,100
"4-304436-08",50.3808,100
"4-304455-04",876,100
"4-304456-05",92.57800000000002,100
"4-304476-02",12.956000000000001,100
"4-304476-04",21.976,100
"4-304495-10",447.0148,100
"33371-125",1377,100
"41335",132.9,100
"41337",111.9,100
"08740-35",334,100
U561-144-020,93.8408,100
"11044",81,100
"55400-60",295,100
"23410-42-S",445.53060000000005,100
"41139",67.9,100
"35515-120",134.5866,100
"35520-100",119.17060000000001,100
"36596-125-80",142.475,100
"36600-180",55.8584,100
"36601-080",86.305,100
"36602-080",129.8716,100
"51406-16-1/2",244.19600000000003,100
"51406-20-3/4",430.008,100
"51408-16",183.51600000000002,100
"51408-20",281,100
"03057-40",485.768,100
"12465-10-90",270.518,100
"1240-12-100",50,100
"08130-10-40",157.8254,100
"08130-14-28",147.8132,100
"29111-100-04",19.8194,100
"29111-100-06",25.4118,100
"29111-H4-120",152.0854,100
"2510-1-10_z02",47.478,100
"33381-115",789.8896,100
"33382-125",768.4712,100
"26752-120_z01",224.22079999999997,100
"3431-30_z01",182.31060000000002,100
"34393-50",273.9702,100
"34395-50",545.9396,0
"26003-2-25-2",32.472,100
"26007-4-25-2",32.472,100
"26011-2-50-2",94.546,100
"26013-1-50-2",94.546,100
"26013-2-100-1",111.43800000000002,100
"26015-10-50-2",94.546,100
"4-29625-086-4.8",45,100
"29985-35",152.02800000000002,100
"41257-0",194,100
"41257-2",194,100
"41235-2",153.7,100
"29400-150-12",121,100
"29170-H4",467.33439999999996,100
"29623-133-10",264.9256,100
"29539-140",177.694,100
"09225",289.23040000000003,100
"901-22424-H8_z01",269.8292,100
"1520-50-06_z01",205,100
"10733-1.0",267,0
"10733-2.5",646,0
"4-39501_z01",605,100
"3410-05_z01",130,100
"3410-10_z01",245,100
"90119-30",73.15,100
U505-130-012,640.5758000000001,0
"38035-14",756,100
"35255-075_z01",235.09399999999997,100
"26085-H10",127.03439999999999,100
"38803-07",1658,100
"4-300310-48-038-3003",2128.3592,100
"4-300310-48-038-5009",2128.3592,100
"4-304120-04-05",3879,100
"27251-25",314,100
SV-57981-L,298.00440000000003,100
SV-54207-GM,71.17599999999999,100
SV-54215-SM,56,100
SV-54230-SM,42.558,0
SV-54231-SM,47.97,100
SV-54234-SM,46.49400000000001,0
SV-54235-GM,48.544000000000004,100
SV-54237-SM,45,100
"0314-24_z01",148.74800000000002,100
"03-0512-16_z01",62.238,100
"27950-19",252.0352,100
"27960-3/4",1523.5272,100
"2910-300-08_z01",269.8292,100
"2910-300-12_z01",431.73,100
"32160",23,100
"0314-18_z01",126.19800000000001,100
"0323-24_z01",197.53799999999998,100
"03-0501-16_z01",67.896,100
"27255-15",318,100
"27255-25",549,100
"29165-200-14",186.7796,100
"08605-14",63.689400000000006,100
"08606-25-S2",27.2404,100
"159514-2.5-S5",296.922,100
"31555-08",68,100
"31605-14_z01",112.25800000000001,100
"31607-10_z01",90.74940000000001,100
"3410-03_z01",85,100
"26082-H7",62.402,100
"27405-H8",95.77600000000001,100
"31501",401,100
"4-303116-06-050",20.877200000000002,100
"31205-40-20",367,100
"3120-40-20",42.394000000000005,100
SV-55345-10,50.675999999999995,0
SV-55345-30,50.675999999999995,0
SV-55351-08,55,0
"34350-30",237.1604,100
"4-44951-32-050",143.418,100
"34394-25",358.9304,0
"34394-30",379.27459999999996,100
"34394-40",504.2425999999999,100
"34512-150",938,100
"64020",3139.0502,0
"29850-16",275.0034,100
"26392-08-02",101.0076,100
"2650-H15_z01",565.062,0
"2652-H11_z01",457.87979999999993,100
"2654-H40_z01",922.2294,100
"26753-60",313.8796,100
"29315-110-08",46.166,100
"29315-110-10",51.90599999999999,100
"29315-260-14",115,100
"29483-120-08",61,100
"4-303826-03",12.570599999999999,100
"4-303856-14",14,100
"51357-N-1/2",350.2138,100
"51400-16",191.388,100
"3120-32-14",27.715999999999998,100
SV-54200-GM,43.788000000000004,100
"29165-200-12",279.825,100
"29850-90",1475.2619999999997,100
"29860-03",74.1526,100
"29860-18",238.825,100
"35113-24",70.602,100
"35114-050_z01",58.711999999999996,100
"35117-063_z01",79,100
"35125-060_z01",122.344,100
"35151-H3_z01",250.18200000000002,100
"35157-H5_z01",342.432,100
"250034-2",228.616,0
"39231-24",405.43260000000004,100
"3159-08_z01",23.37,100
SV-54215-GM,56,100
"3577-125",129.519,100
"3595-125",54.92360000000001,100
"3596-125",133.8978,100
"3596-180",185.65619999999998,100
"29732-3",118,100
"15580-H10",444.52200000000005,100
"3592-125",121.1304,100
"3595-150",68.48639999999999,100
"29730-5",166.7962,100
"29732-6",242.9168,100
"08606-43-S2",36.3506,100
"159551-1.2-S5",228.20600000000002,100
"2810-H40_z01",2086.6294,100
"35614-320",37.966,100
"15075-45_z01",266,0
"15075-50_z01",299,100
"1835-H12_z01",1306.9569999999999,100
"35451-115-180",39.5814,100
"35453-125-060",44.977,100
"35469-080",69.905,100
"4-29621-065-3.2",19.696399999999997,100
"4-29621-075-3.8",22,100
"4-29621-080-4.3",26.666400000000003,100
"4-29625-061-2.7",21.3692,100
"15595-2.5_z01",92.49600000000001,100
SV-57903,237,100
SV-57911,287,100
"36602-320",145.8534,100
"29531-054_z01",372.936,100
"26017-4-25-2",70.602,100
"56220-BK",178.89939999999999,0
"37601-075-5",95.817,100
"8-425059_z01",237,100
"40366_z01",188,100
"8-426116_z01",90,100
"8-426302_z01",24,100
"8-426303_z01",28,100
"3680-190-30-24",240.01399999999998,100
"3720-4_z01",246.9102,100
ЗАВД-1200,6486,100
"8-426425",66,100
"8-427285",185,100
"8-427667",246,100
"8-428491",672,0
"29355-45-550",9290,100
"47703_z01",575.6892,100
"22011-1-18",676,100
"22011-3-20",779,100
"22011-5-20",979,100
"25272-1-100",68.43719999999999,100
"35542-100",115.53800000000001,100
"35543-060",166.29600000000002,100
"35546-120",105.862,100
"27187-19",207,100
"27187-22",305,100
"155841-4_z01",133.168,100
"15593-1.2_z01",87.494,100
"15596-2.5_z01",92.906,100
"40670",696,100
"58303",75.5794,100
"0321-18_z01",125.78800000000001,100
"0321-24_z01",153.996,100
"03-0501-11_z01",60.105999999999995,100
"03-0506-07_z01",61.828,100
"03-0506-11_z01",72,100
"29165-085-05",92.7256,100
"35192-115_z01",443.53799999999995,100
"35261-150_z01",738.1640000000001,100
"3526-150_z01",738.1640000000001,100
"29140-150-06_z01",57.498400000000004,100
"29140-200-08_z01",100.1794,100
"301010-06-025",70.438,100
"36907-190-30-60",748.25,100
"35481-220-03",56.1126,100
"3547-220",185.18880000000001,100
"2007-03",382.48080000000004,100
"2007-05",449.85200000000003,100
"2007-08",523.2420000000001,100
"51843",289,100
"41333",139.9,100
"27253-15",162,100
"29165-200-08",174.25,100
"08606-65-S2_z01",40.9098,100
WQ-90180-120,1.4,0
"33191-30",1153.2808,100
"25262-0-060",79.37599999999999,100
"25262-1-080",95.77600000000001,100
"26600-H12",245,100
"4208-53/123B",309,100
"4250-55294C",112,100
"27942-12",229,100
"1520-40-04_z01",171,100
"1520-40-05_z01",174,100
"1520-60-12_z01",332,100
"1072-1.5_z01",1435,100
"1072-3.0_z01",2665,100
"10733-1.5",393,0
"10735-2.5",2131,0
"2740-H10_z01",321.8008,100
"27451-8",77.408,100
"159488-H5_z01",94,100
"2912-H3_z01",58.38400000000001,100
"27635-H94",4131,100
"4-301345-06-060",270.2228,100
"4-301346-06-080",18.983,100
"4-301346-08-080",9.626800000000001,100
"4-301355-06-080",251.67440000000002,100
"4-301360-06-040",1896,100
"4-301360-06-080",1537.9591999999998,100
"4-301365-06-040",157.6204,100
"4-301365-08-060",206.8204,100
"4-301366-08-140",13.7596,100
"4-301395-08-060",153.06939999999997,100
"4-301395-08-080",176.75920000000002,100
"12341-20-20",361.8414,100
SV-55341-30,63,0
SV-55342-05,53.135999999999996,0
SV-55343-20-L,37,0
SV-55351-20,55,0
"3434-30",321.7844,100
"34463-150",1801,100
"4-28002-08-1.25",68.33059999999999,100
"4-28004-18-2.5",62.869400000000006,100
"4-28005-16-2.0",174.93060000000003,100
"27950-09",239.8664,100
"27952-70",278.12760000000003,100
"27965-75",257,100
"27967-100",773.8504,100
"06015-04-40",81.5408,100
"15581-H10",397.454,100
"15587-3",108.26460000000002,0
"15593-1.2",126.68180000000001,0
"51082-1-3/4",109.33060000000002,100
"51086-1-3/4",50.2906,100
"4-300310-48-035-8017",2618,100
"4-303076-06-040",21.3692,100
"36563-125-40",44,100
"36563-150-40",63,100
"51216-3/4-1/2",305.163,100
"22812-3",870.1101999999998,100
"4-300310-48-038",1685.5592,100
"4-300310-63-025",2906,100
"4-300310-63-032",2583,100
"26101-1-65",376.01099999999997,100
"26101-2-65",376.01099999999997,100
"26103-1-65",391.68940000000003,0
"26103-2-65",391.68940000000003,100
"27952-H8",2085.5388000000003,100
"27967-175",926.928,100
"4-300310-63-038",2319,100
"4-300310-63-060",2218,100
"4-300310-63-100",2355,100
"4-300310-48-029-3003",3381.475,100
SV-49013-06-B,500.7493999999999,100
SV-49021-20-C,182.942,100
SV-49023-32-C,500.7493999999999,100
SV-49023-63-C,971,100
SV-49031-32-C,193,100
SV-49051-50-B,128.4284,100
SV-49053-10-B,435.14119999999997,100
"12341-30-30",579.8138,100
"4-301176-10-061",9,100
"4-301196-05-032",13.776000000000002,100
"4-301196-08-052",17.63,100
"4-301265",96,100
"4-301325",105.96859999999998,100
"4-301456-10-115",90.487,100
"4-301505-10-180",982.1795999999999,100
"4-308156-3",7.871999999999999,100
"4-308156-4",7.871999999999999,100
"4-308156-5",7.871999999999999,100
"4-308256-6",16.154,100
"27801-27",136,100
"29602-086-5.1",27.9948,100
"4-301505-10-090",1384.8898000000002,100
"4-301525-10-140",2316.0408,100
"4-308136-3",7.544,100
"4-308256-4",16.154,100
"4-309146-05-10",11.562000000000001,100
"4-44956-25",19,100
SV-49011-10-B,145,100
SV-49011-16-B,145,100
SV-49013-25-B,500.7493999999999,100
"27908-04",114,100
"27940-16",142,100
"4255-55/434C",593,100
"4260-55/696",956,100
"51045-3/4-1/2-T2",240.53879999999998,100
"51046-3/4-1/2-CT4",1093.3306,100
"51074-G/S-1/2",98.3918,100
"51074-S/S-1/2",92.93880000000001,100
"51081-1/2-3/8",43.7388,100
"51082-1/2-3/8",36,100
"51084-1/2-3/8",51.3894,100
"51097-S-1",131.2082,100
"51099-3/4",82,100
"51100-1/2",56.8588,100
SV-49132-300-63,729,100
"8-422473-H2",186,100
"29390-400-16_z01",512.418,100
"10745-2.0",533,100
"38337-22_z01",1959,100
"29602-101-6.6",43.5338,100
"29602-109-6.8",43.5338,100
"29602-H10",540.4456,100
"23055-29",400.8898,100
"26121-2-50-10",450.754,100
"26123-1-50-2",119.96600000000001,100
"26125-20-50-2",119.96600000000001,100
"26125-25-50-2",119.96600000000001,100
"26125-30-100-1",139.728,100
"27978-H59",8127,100
ЗСЛ-250,15358,100
ЗЭСБ-4000-Э,37711,100
"29531-133_z01",916.0219999999999,100
"29532_z01",295.446,100
"29535_z01",203.032,100
"40005-25",768.2006,100
"40425-27",439,100
"06535_z01",725.003,100
"06537_z01",439.7742,100
"2510-38-2_z02",38.294000000000004,100
"25265",463.13599999999997,100
"11617-52",815,100
"32013-105-1000",3145.7003999999997,100
"2609-H12_z01",66.666,100
"26711-60",66.3708,100
"1510-45_z01",269,100
"29315-160-14",84.78800000000001,100
"29315-210-12",80.114,100
"29315-260-12",90.28199999999998,100
"29315-310-08",94.464,100
"29315-310-10",101.024,100
"29483-120-16",103.156,100
"29993-10",32.554,100
"29623-079-3",49.2738,100
"43053-2",1897,100
"43053-2-K",2080,100
"3334_z01",490.3025999999999,100
"25268",818.1959999999999,100
"09710-18-10",61,100
"09712-24-50",160.2198,100
SV-44344-25,133.3894,100
"03501-25_z01",140.63,100
"03504-10",54.611999999999995,0
"4-303586-14",15.219199999999999,100
"4-303756-14",25.6906,100
"4-303806-20",11.8408,100
"55417-07",236.3896,100
"4244-55134D",1107,100
"4248-55240C",44,100
"4248-55249C",63,100
"4214-53/220",916,100
"27943-H3",1146.2616,0
"23311-107_z01",3157,100
"27952-60",254,100
"4-303806-10",23.6652,100
"3402-5_z01",175,100
U505-160-021,1093.7323999999999,100
"22035-10-25",195,100
"34153-10",65.805,100
"34302-20",89.2898,100
SV-54202-SM,60.27,0
"3590-125-H3",355.78159999999997,100
"3592-180",200.8016,100
"3593-125",160.9168,100
"29732-4",171.6178,100
"15586-H10",437.388,100
"4-303856-03",11.939200000000001,100
"4-303856-04",18.2778,100
"51216-3/4-3/4",373.4608,100
OL-SKB-7/10B,239.194,100
ЗДУ-680ЭР,2009,0
ЗПМ-1300Э,4649,100
"27574",1198.8645999999999,100
OL-RTY-1/G,368,100
"4-29621-093-5.4",37.531400000000005,100
"4-29621-093-5.5",37.531400000000005,100
"4-29621-109-6.8",58.548,100
"4-29621-117-8",75.4154,100
"4-29621-133-10",119.2116,100
"32703-200",8195,100
"32712-125",12218,100
"32721",1062,100
"43093-3",9240.4898,100
"43105-2",2040.8898,100
"43115-0.9",2387.1102,100
"4-29605-093-5.5-K10",98.31800000000001,100
"4-29605-184-16.5",212.64239999999998,100
"4-29605-H370-M",5513.844,100
OL-NCM-S,1029.838,100
OL-RB28-2,218.57920000000001,100
"4-29621-093-5.9",41.4182,100
"51007-G/G-100-200",656,100
"901-11431-080-4.3-K2",21.582400000000003,100
"901-11431-086-4.8-K2",26.5352,100
"901-11431-093-5.5",18.4582,100
"901-11431-101-6.6",29.7742,100
"901-11431-109-7.5",33.0788,100
SV-54100-GM,38,100
SV-54107-SM,43,100
SV-54107-N,64,0
SV-54115-SM,45,100
"36903-200-30-36",565.39,100
"36903-300-32-48",1057.2259999999999,100
SV-54105-DM,39,100
SV-54107-DM,43,100
SV-49152-30-25,590,100
"51098-S-3/4",60.130599999999994,100
"26105-10-65",163,100
SV-49053-63-B,435.14119999999997,100
"29390-400-20_z01",677.812,100
"29945-50",564.734,100
"23483",1558.4182,100
"41130",119.9,100
"41149",79.9,100
"35501-240",5597,0
"36596-125-40",148.625,100
"36601-120",88.97,100
"34292",229.518,100
"34294",1557,100
"34280-0.5-015",36,100
"34280-0.9-030",78.53960000000001,100
"34394-50",535.2796,0
"34395-30",355.2404,100
"34717-080",1307,100
"4-28002-18-2.5",72.88980000000001,100
"4-303156-04-012",14.2106,100
"36905-165-20-40",523.734,100
"36905-230-30-48",763.9119999999999,100
"36905-250-32-60",964.156,100
"36907-180-20-60",718.484,100
"36907-305-30-100",1592.276,100
"35481-080-03",56.1126,100
"1009-25-04",89,100
"1009-25-08",89,100
"1009-30-08",100,100
"03922-14",127.1902,100
"31173-H6",938,100
"8-36701-105",34.358,100
"4-303476-06-060",26.6008,100
"55417-10",302.30940000000004,0
SV-57931,442,100
SV-57935-3,1631,100
"901-11539-093-5.4",23.7636,100
"901-11539-093-5.6",27.051800000000004,100
"901-11539-101-6.4",32.373599999999996,100
"901-11539-125-9.5",72.283,100
"1009-35-06",118.32600000000001,100
SV-49023-10-C,500.7493999999999,100
SV-49023-16-C,500.7493999999999,100
SV-49023-50-C,901,100
"909-12151-110",73.964,100
"3682-160-20-48",245.262,100
"3682-190-16-48",145,0
"36901-230-30-24",522.832,100
"36903-185-20-36",520.4540000000001,100
"36903-190-30-36",516.354,100
"36903-210-30-36",581.79,100
"36903-230-30-36",655.508,100
"36905-300-30-60",1170.632,100
"4-28022-12-1.25",110.2408,100
"4-28022-14-1.5",119.3592,100
"4-28022-14-2.0",117.9898,100
"4-28023-14-1.25",215.0204,100
"4-28023-20-1.5",399.06940000000003,100
"4216-53/335C",532,100
"42350-53/368C",397,100
"4250-55272C",86,100
SV-54102-DM,45,100
SV-54102-N,45,0
SV-54102-A,45,100
"18096-14",181.71200000000002,100
SV-49212-30-25-C,647,100
"22027-5-18_z01",163,100
"4-303116-05-016",11.119200000000001,100
"4-303156-03-020",12.4804,100
"29623-069-2",36.202999999999996,100
"29623-093-4.2",62.697199999999995,100
"901-21423-H8_z01",224.69639999999998,100
"1520-50-08_z01",205,100
"10745-1.0",278,100
"2741-H9",179.12079999999997,100
"27430-2_z01",511.76200000000006,100
SV-55342-20,53.135999999999996,0
SV-55345-20,50.675999999999995,0
SV-55351-30,55,0
"2072-06",336,100
"4-44953-06-035",69.208,100
"4-29605-H7R-SB",121.86840000000001,100
"34395-25",330.0008,100
"34717-040",785.9536,100
"4-28002-06-1.0",48.8392,100
"4-28002-10-1.5",77,100
"4-28004-05-0.8",41,100
"08130-12-100",419.54479999999995,100
"27728-21",91.9466,100
"27909-03",155,100
SV-55347-30,78.556,0
"34280-1.2-100",379.6026,100
"34717-025",573,100
"51098-S-1",98.3918,100
"51100-3/4",80.9012,100
"51353-N-1",488.2608,100
"51354-N-1/2",228.14860000000002,100
"51354-N-3/4",342.9486,100
"51411-16-1/2",215.168,100
"38801-6",1724,100
"08130-22-42",250.1492,0
"27723-1/2",179.2684,100
"26003-2-50-10",214.6924,100
"26003-3-50-2",53.7182,100
"26013-1-50-10",396,100
"4-01009-038",22,100
"01501-20",20,100
"01501-30",33.800399999999996,100
"01501-65",153.4302,100
"33811-3",25.584,100
"4-28005-20-2.5",241.44079999999997,100
"4-28006-06-1.0-H2",82.18039999999999,100
"4-28006-18-2.5-H2",209,100
"4-29621-101-6.2",50.512,100
"4-29621-101-6.4",50.512,100
"4-29621-125-9.5",104.20559999999999,100
"01501-70",175.02079999999998,100
"33811-5",25.584,100
"33813-5",10.823999999999998,100
"33813-6",10.823999999999998,100
"2930-H3",140.548,100
"2930-H5",377.9544,100
"06006-66-40",56.940799999999996,100
"06011-06-40",96.57960000000001,100
"06043-08-40",75.16940000000001,100
"902-2323-102",271.789,100
"1009-20-10",72.73400000000001,100
"4-309017-48-350",73.144,100
"4-309037-25-100",20.827999999999996,100
"4-309037-25-150",34.194,100
"36903-170-30-36",238.866,100
"36903-250-32-40",783,100
"36903-300-50-48",1057.2259999999999,100
"36905-160-20-36",478,100
"36905-180-30-48",611.556,100
"36905-185-16-48",632.384,100
"36907-160-20-48",586.136,100
"36907-185-30-60",720.37,100
"36907-190-20-60",748.25,100
"36907-250-30-80",1142.424,100
"36907-250-32-80",1142.424,100
